alpha,prior_mean,champion,best_pool,best_pool_score,best_pool_member,top_pool_appearances,top_pool_share,best_rank
100.0,0.49997400485652904,Malzahar,"Pantheon, Sion, Xerath",0.5423093552212241,False,7,0.07,20.0
100.0,0.49997400485652904,Mel,"Pantheon, Sion, Xerath",0.5423093552212241,False,1,0.01,92.0
100.0,0.49997400485652904,Morgana,"Pantheon, Sion, Xerath",0.5423093552212241,False,6,0.06,33.0
100.0,0.49997400485652904,Naafiri,"Pantheon, Sion, Xerath",0.5423093552212241,False,4,0.04,10.0
100.0,0.49997400485652904,Nasus,"Pantheon, Sion, Xerath",0.5423093552212241,False,6,0.06,21.0
100.0,0.49997400485652904,Orianna,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Pantheon,"Pantheon, Sion, Xerath",0.5423093552212241,True,31,0.31,1.0
100.0,0.49997400485652904,Qiyana,"Pantheon, Sion, Xerath",0.5423093552212241,False,2,0.02,37.0
100.0,0.49997400485652904,Ryze,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Sion,"Pantheon, Sion, Xerath",0.5423093552212241,True,99,0.99,1.0
100.0,0.49997400485652904,Smolder,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Swain,"Pantheon, Sion, Xerath",0.5423093552212241,False,7,0.07,16.0
100.0,0.49997400485652904,Sylas,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Syndra,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Taliyah,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Talon,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Twisted Fate,"Pantheon, Sion, Xerath",0.5423093552212241,False,1,0.01,81.0
100.0,0.49997400485652904,Veigar,"Pantheon, Sion, Xerath",0.5423093552212241,False,7,0.07,22.0
100.0,0.49997400485652904,Vel'Koz,"Pantheon, Sion, Xerath",0.5423093552212241,False,12,0.12,3.0
100.0,0.49997400485652904,Vex,"Pantheon, Sion, Xerath",0.5423093552212241,False,6,0.06,7.0
100.0,0.49997400485652904,Viktor,"Pantheon, Sion, Xerath",0.5423093552212241,False,1,0.01,32.0
100.0,0.49997400485652904,Vladimir,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Xerath,"Pantheon, Sion, Xerath",0.5423093552212241,True,19,0.19,1.0
100.0,0.49997400485652904,Yasuo,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Yone,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
100.0,0.49997400485652904,Zed,"Pantheon, Sion, Xerath",0.5423093552212241,False,1,0.01,70.0
100.0,0.49997400485652904,Ziggs,"Pantheon, Sion, Xerath",0.5423093552212241,False,1,0.01,68.0
100.0,0.49997400485652904,Zoe,"Pantheon, Sion, Xerath",0.5423093552212241,False,0,0.0,
250.0,0.49997400485652904,Ahri,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,50.0
250.0,0.49997400485652904,Akali,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,64.0
250.0,0.49997400485652904,Akshan,"Pantheon, Sion, Xerath",0.534706712209623,False,13,0.13,4.0
250.0,0.49997400485652904,Anivia,"Pantheon, Sion, Xerath",0.534706712209623,False,7,0.07,7.0
250.0,0.49997400485652904,Annie,"Pantheon, Sion, Xerath",0.534706712209623,False,7,0.07,17.0
250.0,0.49997400485652904,Aurelion Sol,"Pantheon, Sion, Xerath",0.534706712209623,False,14,0.14,3.0
250.0,0.49997400485652904,Aurora,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Azir,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Brand,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,92.0
250.0,0.49997400485652904,Cassiopeia,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,65.0
250.0,0.49997400485652904,Cho'Gath,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Diana,"Pantheon, Sion, Xerath",0.534706712209623,False,6,0.06,32.0
250.0,0.49997400485652904,Ekko,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Fizz,"Pantheon, Sion, Xerath",0.534706712209623,False,13,0.13,10.0
250.0,0.49997400485652904,Galio,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Hwei,"Pantheon, Sion, Xerath",0.534706712209623,False,4,0.04,41.0
250.0,0.49997400485652904,Irelia,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,76.0
250.0,0.49997400485652904,Jayce,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Kassadin,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Katarina,"Pantheon, Sion, Xerath",0.534706712209623,False,8,0.08,19.0
250.0,0.49997400485652904,LeBlanc,"Pantheon, Sion, Xerath",0.534706712209623,False,2,0.02,86.0
250.0,0.49997400485652904,Lissandra,"Pantheon, Sion, Xerath",0.534706712209623,False,7,0.07,12.0
250.0,0.49997400485652904,Lux,"Pantheon, Sion, Xerath",0.534706712209623,False,2,0.02,51.0
250.0,0.49997400485652904,Malphite,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,52.0
250.0,0.49997400485652904,Malzahar,"Pantheon, Sion, Xerath",0.534706712209623,False,13,0.13,8.0
250.0,0.49997400485652904,Mel,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,57.0
250.0,0.49997400485652904,Morgana,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,42.0
250.0,0.49997400485652904,Naafiri,"Pantheon, Sion, Xerath",0.534706712209623,False,8,0.08,24.0
250.0,0.49997400485652904,Nasus,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,84.0
250.0,0.49997400485652904,Orianna,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Pantheon,"Pantheon, Sion, Xerath",0.534706712209623,True,17,0.17,1.0
250.0,0.49997400485652904,Qiyana,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,100.0
250.0,0.49997400485652904,Ryze,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Sion,"Pantheon, Sion, Xerath",0.534706712209623,True,99,0.99,1.0
250.0,0.49997400485652904,Smolder,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Swain,"Pantheon, Sion, Xerath",0.534706712209623,False,5,0.05,27.0
250.0,0.49997400485652904,Sylas,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Syndra,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Taliyah,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Talon,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Twisted Fate,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,67.0
250.0,0.49997400485652904,Veigar,"Pantheon, Sion, Xerath",0.534706712209623,False,12,0.12,6.0
250.0,0.49997400485652904,Vel'Koz,"Pantheon, Sion, Xerath",0.534706712209623,False,7,0.07,28.0
250.0,0.49997400485652904,Vex,"Pantheon, Sion, Xerath",0.534706712209623,False,10,0.1,2.0
250.0,0.49997400485652904,Viktor,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,47.0
250.0,0.49997400485652904,Vladimir,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,63.0
250.0,0.49997400485652904,Xerath,"Pantheon, Sion, Xerath",0.534706712209623,True,32,0.32,1.0
250.0,0.49997400485652904,Yasuo,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Yone,"Pantheon, Sion, Xerath",0.534706712209623,False,1,0.01,91.0
250.0,0.49997400485652904,Zed,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Ziggs,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
250.0,0.49997400485652904,Zoe,"Pantheon, Sion, Xerath",0.534706712209623,False,0,0.0,
500.0,0.49997400485652904,Ahri,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,28.0
500.0,0.49997400485652904,Akali,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,49.0
500.0,0.49997400485652904,Akshan,"Sion, Vex, Xerath",0.5289087473414922,False,9,0.09,6.0
500.0,0.49997400485652904,Anivia,"Sion, Vex, Xerath",0.5289087473414922,False,7,0.07,8.0
500.0,0.49997400485652904,Annie,"Sion, Vex, Xerath",0.5289087473414922,False,3,0.03,12.0
500.0,0.49997400485652904,Aurelion Sol,"Sion, Vex, Xerath",0.5289087473414922,False,14,0.14,7.0
500.0,0.49997400485652904,Aurora,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Azir,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Brand,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Cassiopeia,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,73.0
500.0,0.49997400485652904,Cho'Gath,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Diana,"Sion, Vex, Xerath",0.5289087473414922,False,7,0.07,17.0
500.0,0.49997400485652904,Ekko,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Fizz,"Sion, Vex, Xerath",0.5289087473414922,False,13,0.13,9.0
500.0,0.49997400485652904,Galio,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Hwei,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,58.0
500.0,0.49997400485652904,Irelia,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,67.0
500.0,0.49997400485652904,Jayce,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Kassadin,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Katarina,"Sion, Vex, Xerath",0.5289087473414922,False,6,0.06,16.0
500.0,0.49997400485652904,LeBlanc,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,72.0
500.0,0.49997400485652904,Lissandra,"Sion, Vex, Xerath",0.5289087473414922,False,23,0.23,2.0
500.0,0.49997400485652904,Lux,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,34.0
500.0,0.49997400485652904,Malphite,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,54.0
500.0,0.49997400485652904,Malzahar,"Sion, Vex, Xerath",0.5289087473414922,False,25,0.25,4.0
500.0,0.49997400485652904,Mel,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,39.0
500.0,0.49997400485652904,Morgana,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,64.0
500.0,0.49997400485652904,Naafiri,"Sion, Vex, Xerath",0.5289087473414922,False,5,0.05,19.0
500.0,0.49997400485652904,Nasus,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,77.0
500.0,0.49997400485652904,Orianna,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Pantheon,"Sion, Vex, Xerath",0.5289087473414922,False,9,0.09,5.0
500.0,0.49997400485652904,Qiyana,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,97.0
500.0,0.49997400485652904,Ryze,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Sion,"Sion, Vex, Xerath",0.5289087473414922,True,74,0.74,1.0
500.0,0.49997400485652904,Smolder,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Swain,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,32.0
500.0,0.49997400485652904,Sylas,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Syndra,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Taliyah,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Talon,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Twisted Fate,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,53.0
500.0,0.49997400485652904,Veigar,"Sion, Vex, Xerath",0.5289087473414922,False,11,0.11,3.0
500.0,0.49997400485652904,Vel'Koz,"Sion, Vex, Xerath",0.5289087473414922,False,2,0.02,55.0
500.0,0.49997400485652904,Vex,"Sion, Vex, Xerath",0.5289087473414922,True,14,0.14,1.0
500.0,0.49997400485652904,Viktor,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,88.0
500.0,0.49997400485652904,Vladimir,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,47.0
500.0,0.49997400485652904,Xerath,"Sion, Vex, Xerath",0.5289087473414922,True,54,0.54,1.0
500.0,0.49997400485652904,Yasuo,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,70.0
500.0,0.49997400485652904,Yone,"Sion, Vex, Xerath",0.5289087473414922,False,1,0.01,86.0
500.0,0.49997400485652904,Zed,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Ziggs,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
500.0,0.49997400485652904,Zoe,"Sion, Vex, Xerath",0.5289087473414922,False,0,0.0,
1000.0,0.49997400485652904,Ahri,"Lissandra, Sion, Xerath",0.5229825932591354,False,5,0.05,26.0
1000.0,0.49997400485652904,Akali,"Lissandra, Sion, Xerath",0.5229825932591354,False,3,0.03,44.0
1000.0,0.49997400485652904,Akshan,"Lissandra, Sion, Xerath",0.5229825932591354,False,5,0.05,8.0
1000.0,0.49997400485652904,Anivia,"Lissandra, Sion, Xerath",0.5229825932591354,False,5,0.05,13.0
1000.0,0.49997400485652904,Annie,"Lissandra, Sion, Xerath",0.5229825932591354,False,5,0.05,28.0
1000.0,0.49997400485652904,Aurelion Sol,"Lissandra, Sion, Xerath",0.5229825932591354,False,8,0.08,30.0
1000.0,0.49997400485652904,Aurora,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Azir,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Brand,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Cassiopeia,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Cho'Gath,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Diana,"Lissandra, Sion, Xerath",0.5229825932591354,False,5,0.05,14.0
1000.0,0.49997400485652904,Ekko,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,61.0
1000.0,0.49997400485652904,Fizz,"Lissandra, Sion, Xerath",0.5229825932591354,False,14,0.14,5.0
1000.0,0.49997400485652904,Galio,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Hwei,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,41.0
1000.0,0.49997400485652904,Irelia,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,93.0
1000.0,0.49997400485652904,Jayce,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Kassadin,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Katarina,"Lissandra, Sion, Xerath",0.5229825932591354,False,4,0.04,20.0
1000.0,0.49997400485652904,LeBlanc,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,81.0
1000.0,0.49997400485652904,Lissandra,"Lissandra, Sion, Xerath",0.5229825932591354,True,39,0.39,1.0
1000.0,0.49997400485652904,Lux,"Lissandra, Sion, Xerath",0.5229825932591354,False,2,0.02,66.0
1000.0,0.49997400485652904,Malphite,"Lissandra, Sion, Xerath",0.5229825932591354,False,3,0.03,23.0
1000.0,0.49997400485652904,Malzahar,"Lissandra, Sion, Xerath",0.5229825932591354,False,34,0.34,2.0
1000.0,0.49997400485652904,Mel,"Lissandra, Sion, Xerath",0.5229825932591354,False,3,0.03,38.0
1000.0,0.49997400485652904,Morgana,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,64.0
1000.0,0.49997400485652904,Naafiri,"Lissandra, Sion, Xerath",0.5229825932591354,False,4,0.04,10.0
1000.0,0.49997400485652904,Nasus,"Lissandra, Sion, Xerath",0.5229825932591354,False,3,0.03,51.0
1000.0,0.49997400485652904,Orianna,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Pantheon,"Lissandra, Sion, Xerath",0.5229825932591354,False,5,0.05,21.0
1000.0,0.49997400485652904,Qiyana,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Ryze,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Sion,"Lissandra, Sion, Xerath",0.5229825932591354,True,37,0.37,1.0
1000.0,0.49997400485652904,Smolder,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Swain,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,49.0
1000.0,0.49997400485652904,Sylas,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Syndra,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Taliyah,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Talon,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Twisted Fate,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Veigar,"Lissandra, Sion, Xerath",0.5229825932591354,False,9,0.09,6.0
1000.0,0.49997400485652904,Vel'Koz,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,98.0
1000.0,0.49997400485652904,Vex,"Lissandra, Sion, Xerath",0.5229825932591354,False,18,0.18,3.0
1000.0,0.49997400485652904,Viktor,"Lissandra, Sion, Xerath",0.5229825932591354,False,3,0.03,70.0
1000.0,0.49997400485652904,Vladimir,"Lissandra, Sion, Xerath",0.5229825932591354,False,2,0.02,60.0
1000.0,0.49997400485652904,Xerath,"Lissandra, Sion, Xerath",0.5229825932591354,True,74,0.74,1.0
1000.0,0.49997400485652904,Yasuo,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,56.0
1000.0,0.49997400485652904,Yone,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,72.0
1000.0,0.49997400485652904,Zed,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Ziggs,"Lissandra, Sion, Xerath",0.5229825932591354,False,0,0.0,
1000.0,0.49997400485652904,Zoe,"Lissandra, Sion, Xerath",0.5229825932591354,False,1,0.01,91.0
