pool_rank,pool,pool_score,champion,covered_enemy_count,enemy_frequency_mass_covered,total_contribution,excess_contribution_over_50,total_marginal_lift,top5_marginal_lift_share,effective_matchups,median_matchup_games,min_matchup_games
1,"Pantheon, Sion, Xerath",0.542309355221224,Pantheon,12,0.22556260699912759,0.12369088449083201,0.010909580991268207,0.008101309075730895,0.8156450692500121,6.100082546183595,210.5,33.0
1,"Pantheon, Sion, Xerath",0.542309355221224,Sion,21,0.4656151616651709,0.2542991341605225,0.021491553327937084,0.012045397096967612,0.591014909587411,7.940326075828787,266.0,38.0
1,"Pantheon, Sion, Xerath",0.542309355221224,Xerath,19,0.3088222313357015,0.1643193365698695,0.009908220902018771,0.009207867871147742,0.6065675728748443,10.061217533768792,1335.0,277.0
2,"Aurelion Sol, Pantheon, Sion",0.541834174997799,Aurelion Sol,21,0.3273235224993761,0.1735565990510329,0.009894837801344897,0.008732687647722642,0.5938740873831931,11.268070869726156,492.0,146.0
2,"Aurelion Sol, Pantheon, Sion",0.541834174997799,Pantheon,10,0.2127868248634279,0.11694981070887901,0.010556398277165068,0.009881986374605793,0.8090615201561536,5.267207790951771,229.0,114.0
2,"Aurelion Sol, Pantheon, Sion",0.541834174997799,Sion,21,0.45988965263719606,0.251327765237887,0.021382938919288996,0.012021378281650716,0.5722088305391484,7.968777768493731,266.0,38.0
3,"Pantheon, Sion, Vel'Koz",0.541096150203366,Pantheon,11,0.2092807588097536,0.11531991607543399,0.010679536670557184,0.007857759218020871,0.7656855072163016,6.806091983859938,209.0,33.0
3,"Pantheon, Sion, Vel'Koz",0.541096150203366,Sion,21,0.46332016318536223,0.25380804838024373,0.022147966787562593,0.01319871686414866,0.5996859834986037,8.56367707188549,293.0,58.0
3,"Pantheon, Sion, Vel'Koz",0.541096150203366,Vel'Koz,20,0.32739907800488427,0.1719681857476883,0.008268646745246213,0.007994662853289671,0.6720172737165762,7.1912686905875,307.0,45.0
4,"Fizz, Pantheon, Sion",0.5410122560678999,Fizz,15,0.24772579744658724,0.13083282407243116,0.006969925349137526,0.00791076871782361,0.6747499448800796,7.1112966425551685,970.0,260.0
4,"Fizz, Pantheon, Sion",0.5410122560678999,Pantheon,12,0.2153175710503266,0.11887783084701681,0.011219045321853504,0.00712178318079761,0.7852903687560513,6.247562951052194,210.5,33.0
4,"Fizz, Pantheon, Sion",0.5410122560678999,Sion,25,0.5369566315030863,0.291301601148452,0.0228232853969089,0.013499743427278568,0.5234576039944047,10.803077262448932,266.0,38.0
5,"Katarina, Pantheon, Sion",0.5405011915062167,Katarina,14,0.2195217990347058,0.11522113586733951,0.0054602363499866025,0.007399704156140349,0.7655976024512103,6.374272397807032,832.0,251.0
5,"Katarina, Pantheon, Sion",0.5405011915062167,Pantheon,12,0.219128038611769,0.12049768484076628,0.010933665534881768,0.0070404242582411646,0.7843819099599937,6.057178735619086,210.5,33.0
5,"Katarina, Pantheon, Sion",0.5405011915062167,Sion,26,0.5613501623535253,0.30478237079811094,0.024107289621348296,0.017270001372630357,0.49857174951868327,12.121531312127383,262.0,38.0
6,"Akshan, Pantheon, Sion",0.5403593900418794,Akshan,16,0.2477374213705113,0.13104461219597374,0.007175901510718096,0.0072579026918030195,0.787105078488397,4.306313288467066,290.0,111.0
6,"Akshan, Pantheon, Sion",0.5403593900418794,Pantheon,11,0.1945859394836724,0.10647862355616634,0.009185653814330164,0.006240481548687015,0.8119055527791793,5.655970109700184,209.0,33.0
6,"Akshan, Pantheon, Sion",0.5403593900418794,Sion,25,0.5576766391458164,0.30283615428973926,0.023997834716831076,0.01643705447237116,0.5131211714747562,11.489704796429821,266.0,58.0
7,"Aurelion Sol, Sion, Vex",0.5399512924659039,Aurelion Sol,20,0.2792022936907882,0.1502670969839008,0.010665950138506717,0.00856028819021182,0.5942852373601455,11.229171580690199,606.5,149.0
7,"Aurelion Sol, Sion, Vex",0.5399512924659039,Sion,19,0.4075009907578908,0.2239679004295167,0.02021740505057128,0.012937934145931102,0.7330638802839143,6.946025177706454,258.0,38.0
7,"Aurelion Sol, Sion, Vex",0.5399512924659039,Vex,13,0.313296715551321,0.1657162950524864,0.009067937276825899,0.00799910384271073,0.7297225850597364,5.314558239502822,1025.0,155.0
8,"Akshan, Sion, Xerath",0.5396646762097249,Akshan,11,0.22246701075903116,0.11775073351500227,0.0065172281354866565,0.00545663006423171,0.8889119731957192,4.010428053002232,630.0,120.0
8,"Akshan, Sion, Xerath",0.5396646762097249,Sion,23,0.5157429703411952,0.28009688600941884,0.022225400838821262,0.01621121441448681,0.5944182519869572,9.827504352139501,258.0,58.0
8,"Akshan, Sion, Xerath",0.5396646762097249,Xerath,18,0.26179001889977377,0.1418170566853038,0.010922047235416961,0.0055457677165325564,0.6367096697325318,9.716257583996695,1383.5,228.0
9,"Sion, Vex, Xerath",0.5396386344008536,Sion,20,0.4201231191492161,0.23051244002205942,0.020450880447451403,0.013418751759092738,0.747266177526463,6.944777875036153,255.5,38.0
9,"Sion, Vex, Xerath",0.5396386344008536,Vex,12,0.2344055071245572,0.12532510365445096,0.008122350092172362,0.005430588255360389,0.7958189496766446,5.583751257316293,864.5,132.0
9,"Sion, Vex, Xerath",0.5396386344008536,Xerath,20,0.34547137372622677,0.18380109072434317,0.011065403861229789,0.00824763012516148,0.6219981561909329,9.916415720789804,1432.5,228.0
10,"Naafiri, Pantheon, Sion",0.5396166063886879,Naafiri,16,0.28166801855323575,0.1473101970464261,0.006476187769808215,0.006515119038611639,0.6351083188941081,7.974930033580973,627.0,111.0
10,"Naafiri, Pantheon, Sion",0.5396166063886879,Pantheon,13,0.2214048747104459,0.12184970264201317,0.01114726528679022,0.009346258911522048,0.813403002433923,5.269237812229223,209.0,33.0
10,"Naafiri, Pantheon, Sion",0.5396166063886879,Sion,23,0.49692710673631835,0.27045670670024874,0.021993153332089524,0.012415072461023255,0.564431257772937,8.500382179701436,266.0,38.0
